도로형태_대,도로형태_소,시간대,합계,합계,합계,202101,202101,202101,202102,202102,202102,202103,202103,202103,202104,202104,202104,202105,202105,202105,202106,202106,202106,202107,202107,202107,202108,202108,202108,202109,202109,202109,202110,202110,202110,202111,202111,202111,202112,202112,202112
도로형태_대,도로형태_소,시간대,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수
단일로,기타단일로,12시-14시,"9,913",145,"14,322",700,7,"1,052",689,14,"1,027",792,14,"1,093",825,13,"1,155",900,13,"1,331",886,14,"1,253",901,12,"1,306",841,11,"1,238",897,11,"1,302",877,15,"1,277",818,12,"1,162",787,9,"1,126"
단일로,기타단일로,14시-16시,"10,604",147,"15,672",774,10,"1,089",778,6,"1,168",867,10,"1,271",904,10,"1,333",988,15,"1,444",957,14,"1,429",939,18,"1,375",879,13,"1,341",881,8,"1,338",957,25,"1,455",861,7,"1,260",819,11,"1,169"
단일로,기타단일로,16시-18시,"11,900",129,"17,179",759,9,"1,101",825,7,"1,187",937,8,"1,364","1,056",13,"1,523","1,073",10,"1,601","1,017",4,"1,436","1,032",9,"1,444",978,14,"1,431","1,054",13,"1,607","1,031",11,"1,444","1,132",14,"1,597","1,006",17,"1,444"
단일로,기타단일로,18시-20시,"12,264",160,"17,249","1,049",18,"1,479",919,13,"1,311",943,10,"1,369",911,6,"1,290",906,12,"1,252",970,8,"1,330","1,007",11,"1,419",932,7,"1,301",985,14,"1,346","1,318",29,"1,909","1,157",19,"1,663","1,167",13,"1,580"
단일로,기타단일로,20시-22시,"8,062",158,"11,235",802,12,"1,102",701,13,981,611,4,855,637,18,914,696,8,975,671,11,905,711,19,957,700,21,959,646,9,878,628,18,856,570,8,824,689,17,"1,029"
단일로,기타단일로,22시-24시,"5,807",142,"8,254",332,8,482,454,10,653,513,8,724,517,11,780,565,14,784,499,13,699,508,8,705,483,5,674,495,13,676,592,17,896,443,18,614,406,17,567
교차로,교차로내,00시-02시,"1,894",39,"3,045",111,0,174,112,1,195,153,3,269,172,8,270,174,3,297,175,7,254,184,3,302,125,1,181,140,5,238,165,2,268,216,3,339,167,3,258
교차로,교차로내,02시-04시,782,19,"1,264",49,1,75,46,1,69,74,3,117,71,0,124,98,2,164,76,0,125,66,6,106,51,1,78,52,1,98,54,3,85,95,0,146,50,1,77
교차로,교차로내,04시-06시,"1,283",30,"1,877",74,1,106,80,2,133,118,5,176,120,3,175,100,0,146,105,2,160,119,6,184,90,1,136,128,5,180,126,3,180,129,1,177,94,1,124
교차로,교차로내,06시-08시,"3,458",53,"4,847",240,4,329,247,2,349,286,0,427,318,1,446,292,6,446,291,5,401,291,6,404,255,6,350,273,1,368,291,7,390,320,9,460,354,6,477
